identifier,coordinate
ea6f78c1-1641-4cd4-87fc-bc8ff428faad,762.88968
98105b1a-1d0e-42df-939d-04683778a1e7,762.20099
2bdf9568-cc27-4db9-b07e-61ce7ed810d3,761.51268
d707b483-fc3d-46c1-99c6-4f1ff0f82e52,760.82519
0a8328b8-b8c7-4479-9d3e-a737fd55c3c0,760.15312
0afac8da-afb3-4d75-9847-59b594e51d93,759.48060
c54eb910-f238-4196-8260-ffd9ff0354a4,758.81017
4486ae70-2a24-4a0d-8bc0-a94dd82d67b6,758.14386
92ea50f5-b752-4a20-9b25-24169b1251ec,757.45253
a1ed3b15-78c9-4ccf-896c-d4d6aa938681,756.76937
39cb8b24-8fc9-4130-b43d-9b6c3c67ded1,756.09688
7064c5c8-e372-4f61-bdb3-eb341cede330,755.42429
7064df48-36d5-4769-a986-1694686ad935,754.75176
f958447e-03fb-43c4-8976-fb3a6faf3705,754.07922
e6ea6c8f-b336-480d-8ea0-6ae803a268af,753.40264
e3e6c930-aaad-41c9-ba10-acd5cd719183,752.73010
d45363f7-ed74-4786-848b-e3fb6e851a5a,752.05756
676a23ca-0f9e-4ae4-ab4c-878d79476ee5,751.38501
04d49f5f-9910-4e00-ac84-29593aadbab4,750.71247
2aef0e1f-4e82-4003-b300-d6ae937057c4,750.03993
5dd1ae83-0909-454c-af8e-09f60b5c00a0,749.36739
2fda1745-82da-40bd-8f25-f362b7e36bbe,748.69484
b2f04245-9396-4092-b099-a9d466dd8347,748.02230
859e6397-67f5-40fb-b18c-78f1ee6c5821,747.34976
bb6404f8-e4e0-4a5d-a7d9-918169b7852f,746.67721
0c042804-137f-4046-8490-97c82d23b2bf,746.00466
be600db2-ce26-4106-a7c1-0c96ded560ea,745.33212
3fcf4341-7161-421b-8c35-25535b30cde5,744.65957
159b2205-523b-47d5-9389-b5673d293110,743.98702
9129426f-4720-4004-89b0-d7cb178615d1,743.31448
d904dc88-c800-4e42-b81a-625b807f8e5c,742.64193
6907e2c2-30d1-4885-94ae-04db72f301a2,741.96939
d87f11f2-0aef-45ba-aebb-a27b5327fdf4,741.29639
04a121cf-0236-4832-93c1-c8a52d62db71,740.62380
6d9ee1da-a079-4223-9056-cbf0d068deab,739.95122
b55f560d-5cd2-42bd-b206-29d5ccaa0cc6,739.27850
4427797e-3b50-437a-88b5-7d94d7e1c45c,738.60607
61917485-5604-4369-b7d9-1dc4cb8a854d,737.93004
d842c72e-2d9e-42de-850b-115ead8bc5fd,737.25744
96ba571f-33cd-4ecc-9d31-421e72c36e03,736.58563
2c3da93f-b194-4448-93ca-ff043e5fe17e,735.89810
268c2748-2016-4509-a245-89721deda0f7,735.22666
84d4a72a-8c01-4222-95b1-827cf277956a,734.55374
0f2e25f6-c050-4c8f-90b4-9018c057be24,733.87980
527926dd-35e1-432f-93fb-f1e4c4dcc3b4,733.20733
8ef38bfd-5189-4b6a-93f3-594fd4010f5a,732.53477
195fe3a3-127e-4962-ba4b-c210c9940731,734.83457
dfbe137d-366c-4313-9fde-66dea9bb0b51,734.19254
b929b854-10a0-4c3c-b021-5d270b47abb4,733.54971
9a7e67f5-8fdf-4e6a-b51b-b195a12d9f95,732.90814
9e5f5570-5a01-48a0-b0c4-e57fbe5393ff,732.26658
8868fd58-8848-41ea-bdf3-9f0902b5ef6a,731.62467
84ffd6db-29c9-4ade-8627-cedea059ab90,730.98323
b54ed24f-7f2a-4f10-ae6f-bd422c1ede39,730.34179
fa443c6f-0412-474c-9843-632bda7f45ed,729.70035
ba2bc176-cc43-42fa-8ebd-221d8ba07716,729.05889
15cb4d82-e49b-4d4f-9973-24cf408fbdfe,728.41745
a3317c17-4870-4575-a3f1-4279e2d0fc53,727.77601
39a0a3a4-54ef-48e8-93db-259e7f3e7a4a,727.13455
5846d456-1d25-44cf-b99e-cff83ca51667,726.49308
d3c41a56-f31e-40e7-bcc1-28f551ddfe4e,725.85168
4a986208-d36e-47c8-b58d-2d776384dc55,725.21125
a3594ad1-107b-4f74-923b-cdf77535f236,724.56722
0ced0d02-a5cf-476a-b362-004ccba63ee3,723.92681
