identifier,coordinate
0d60043f-c1ac-4561-a3b1-a7be7f3b20f7,744.69883
fbfb6a9c-77c2-486d-9cb8-a6c27e00418d,740.06785
6f90d10d-ae0d-4e47-92f3-59d5ca0f04f2,741.01521
48bbce16-415f-4e8e-942c-e9e9b85c1bfa,741.96299
d823ddab-65c0-4b39-ae63-1a2f324f577c,742.91029
39545873-4799-49d9-8d0e-c6cb0cf902fe,743.85760
37cc1c2d-9358-495a-acb6-492bbde4bdc9,744.78597
aa2cef13-a563-4cfe-8985-ea8095f73b09,745.71434
4467cc02-e734-4b29-84dd-3a6d1e6b6bbd,746.64271
a9b8de08-d367-418d-91c9-826906d2a76b,747.57108
7c94a1f0-2a54-4cde-88ea-dcc213e89118,748.49945
808aaab6-3b81-4c27-92f8-990180263988,749.42781
e628e88f-d3ad-4127-b20c-2f7757d6273d,750.35618
70a32ce3-7e75-48d1-ae4f-e38540532df8,751.28454
a8e8f0c6-f5a9-41c2-b412-1244f682b541,752.21291
37558edf-8d49-492b-bfd9-fedcda9a495a,753.14127
02772d92-eca4-4414-b265-1bc02ddd91fc,754.07367
70a501b0-da51-45dc-be94-567dd3d3e2d9,755.00203
254429d4-71b4-45bd-b9db-4c98759297e9,755.93043
b98ab0b4-9749-467d-9fc9-2255d0935d60,756.85863
215c3c27-6aa5-448d-ae48-9bf4d802419f,757.79748
aab9b96d-3cc4-4875-bc1b-1a0b78dccc4e,758.42387
66924f9a-7e7c-40b9-8ba7-b002d812e217,759.03140
eeaeee54-9088-4404-89e0-ac4ee5d86709,759.64093
ae0818ac-129c-4f55-8f21-a4fa404ff63e,760.25183
e4f9a81b-eace-4cf8-8699-13525564d7c3,760.86228
7f4663ed-5fd2-4f63-b676-444dfe45b462,761.47387
30fbdba9-3d19-4887-b15a-4e66251185d8,762.08637
335c1462-06bc-4464-b157-2745fe9d8627,762.82245
7e23114d-d4b8-483c-b9bc-88f176f08ae9,763.55575
0232674b-d4ac-4b53-b63b-f3e4fbb0cf36,764.31442
f5ad00a1-2384-4c0a-8647-8ea79f8265f9,765.04768
ec4d38a1-6b29-4dff-9791-65dbb1001040,765.78629
56ee34bd-04c2-4240-bb53-b7548133b853,766.52053
9be5babc-0eac-4a6d-b04a-c76bf0bc8df5,767.25557
b35f44f6-886b-41cb-b153-61ba593f126f,767.99336
2857600f-ebdc-43b0-bbdc-40f09c57595b,768.72791
287568dd-3c0f-4277-8cc2-dd07ce8e0920,769.46207
2c2c0466-5323-487d-a7ba-6afe2e06644c,770.19740
e593a6fb-b1f2-477a-80f2-4486371e8b64,770.93171
d25103e0-0098-4086-a388-224f79dc4f80,771.66601
bb591a40-45fa-499d-8d48-5e792971a58a,772.40032
6cc62fdd-0b3f-4e7b-a016-977812d976ff,773.13463
898ef2b7-7a9d-4ae4-b373-438b2c39aeaa,773.86893
a53ba3da-e031-4531-a397-c749ea181998,774.60324
5145ae13-a5a4-48c3-aca7-4e8f980ec293,775.33754
f1c187ab-cad0-407d-95ae-3854fd0e9779,776.07168
3f6405c9-342a-4d0d-b2d3-f4f28a5d6007,776.80599
c72d3251-023c-404d-a81f-31531fb3b5a7,777.54029
2fe7b529-d9be-48f8-9779-13d641cae9b9,778.27460
80e5db5b-f715-404a-bf70-e58663596979,779.00891
0336e27b-51a2-42f8-a9bc-4477455acb5f,779.74322
4ce314dd-3359-49db-8fb5-23104375405b,780.47753
